Student_ID,Age,Gender,Lifestyle_Habits,Day,Sleep_Hours,Stress_Level,Study_Hours,Screen_Time_Post_10PM,Physical_Activity_Minutes,Mood_Score,Sleep_Debt,Stress_Per_Study_Hour,Burnout_Risk_Score,Overall_Wellbeing_Score,Sleep_Quality_Score,Mental_Fatigue_Score
S00184_D090,21,Male,Smoker,90,5.084739824334914,8,4.881590788154414,2.2846845780806078,7,4.56597424038104,2.3464388011317134,1.64,5.78,-1.21,5.14,5.61
S00184_D182,21,Male,Smoker,182,5.18551242958942,5,2.4138060694116485,3.0299521924636412,75,4.272347683798709,2.28795465979602,2.07,3.02,1.25,4.89,4.37
S00184_D365,21,Male,Smoker,365,4.737683620742665,10,2.7489459416309905,2.3934297233498363,40,3.24963462986943,2.9594006418336787,3.64,9.71,-6.46,4.66,8.23
S00185_D003,18,Male,Night Owl,3,5.457988947808469,6,0.5,3.350423197037891,64,6.47310777278969,1.8817855723255186,12.0,1.41,5.06,5.19,2.47
S00185_D007,18,Male,Night Owl,7,8.530423812518896,8,6.879181179347552,3.647167717291767,31,8.136481279714499,2.311544086329094,1.16,2.18,5.96,8.12,2.02
S00185_D014,18,Male,Night Owl,14,5.2513356992055265,7,6.048303694698519,2.3031926706116757,67,5.855869584584303,1.3811755146778233,1.16,2.53,3.33,4.99,3.34
S00185_D021,18,Male,Night Owl,21,6.464663808912292,9,2.9648218278213276,2.6695906648658796,41,5.234919288098436,2.227217680455024,3.04,5.99,-0.76,6.21,5.38
S00185_D030,18,Male,Night Owl,30,7.66154476251768,8,5.089014037112594,4.728003844583522,41,3.394453235802498,2.3933660674908497,1.57,7.0,-3.61,7.29,6.8
S00185_D045,18,Male,Night Owl,45,5.860020142716664,9,4.5142418779824585,3.237282466231931,48,6.852396203269028,2.369055963487025,1.99,4.52,2.33,5.63,3.83
S00185_D090,18,Male,Night Owl,90,5.3220238463885385,5,2.7484423411137744,2.182554366602644,32,4.217591338662688,3.135165839962587,1.82,3.92,0.3,5.23,4.85
S00185_D182,18,Male,Night Owl,182,6.89121147487346,7,2.3843334728738164,2.717555325990636,47,3.6860067334867,2.5549748281237767,2.94,5.87,-2.18,6.57,6.09
S00185_D365,18,Male,Night Owl,365,6.491354279124187,8,2.68110872127402,3.297305733868031,25,5.366563339780468,3.216152689965774,2.98,5.85,-0.48,6.32,5.24
S00186_D003,25,Other,Smoker,3,6.169387754354292,4,3.50048230976269,2.230404296117705,31,7.849625261803278,2.222443526547496,1.14,-1.63,9.48,6.0,0.26
S00186_D007,25,Other,Smoker,7,6.339721323426201,3,3.5897080558273973,2.2000609755255853,34,6.297413379960542,1.477418940332338,0.84,-1.82,8.12,6.14,0.94
S00186_D014,25,Other,Smoker,14,7.361025215528654,5,4.103147036938824,2.6826337007983394,52,8.29676218119808,1.6050736709981301,1.22,-1.69,9.99,6.96,0.01
S00186_D021,25,Other,Smoker,21,6.038214453612262,8,2.3962620106828805,4.078198421969766,47,6.242653298511452,2.0996370658346786,3.34,3.86,2.38,5.8,3.81
S00186_D030,25,Other,Smoker,30,4.76785863615649,9,6.622993672950452,2.228253771155032,88,6.772440027926809,2.1364568966118602,1.36,4.36,2.41,4.45,3.79
S00186_D045,25,Other,Smoker,45,5.816662899223285,6,6.00528526006983,2.1882100269071065,80,4.588930821739365,2.4255670711565656,1.0,3.84,0.75,5.43,4.63
S00186_D090,25,Other,Smoker,90,5.662624024678165,8,1.3729813813085894,3.58606230576987,46,4.342537024052001,2.074252138717789,5.83,5.73,-1.39,5.47,5.69
S00186_D182,25,Other,Smoker,182,5.139911449390183,6,3.63157642992194,3.709636566954355,40,4.262055978067245,2.362760908625054,1.65,4.1,0.16,5.03,4.92
S00186_D365,25,Other,Smoker,365,7.338859540338307,5,1.9418826430863803,2.658775012739653,45,1.7167539454862806,2.555545279146747,2.57,5.84,-4.12,6.98,7.06
S00187_D003,24,Other,Fast Food Lover,3,7.6716121199576826,3,5.238618791247298,3.298368815178109,59,6.098759921366253,1.2610914027717262,0.57,-1.84,7.94,7.21,1.03
S00187_D007,24,Other,Fast Food Lover,7,5.7722524394336,4,3.5627082750851393,2.4317277275759346,96,5.769738863899283,1.0502899708712206,1.12,-0.72,6.49,5.32,1.76
S00187_D014,24,Other,Fast Food Lover,14,6.270480505855123,5,4.051873780492794,3.5941836265222094,44,7.576514027090444,2.345123780751326,1.23,-0.23,7.81,6.02,1.1
S00187_D021,24,Other,Fast Food Lover,21,6.177478856448517,4,5.278591449105563,2.5494634264209988,77,5.024287318450183,2.5842821140045875,0.76,1.56,3.46,5.77,3.27
S00187_D030,24,Other,Fast Food Lover,30,6.375412453649607,9,2.1954300571602383,3.145378125213229,41,5.172602623464931,1.7945678351788312,4.1,5.62,-0.45,6.13,5.22
S00187_D045,24,Other,Fast Food Lover,45,6.136044715858539,4,5.291163324934637,2.0700290954981515,26,4.289983735537973,2.6570253799423873,0.76,2.37,1.92,5.99,4.04
S00187_D090,24,Other,Fast Food Lover,90,5.190165859238612,6,3.5867456114360667,3.1840767740386746,74,3.8085418831471367,2.3090963241888396,1.67,4.5,-0.69,4.9,5.35
S00187_D182,24,Other,Fast Food Lover,182,6.020370824594978,7,4.490625766374698,1.7735880554100776,28,6.566683685398245,3.43852216941367,1.56,3.87,2.7,5.88,3.65
S00187_D365,24,Other,Fast Food Lover,365,7.895693880117886,7,6.100706265072535,2.7162188399261855,50,4.429562188198815,2.652343612871876,1.15,5.22,-0.79,7.46,5.4
S00188_D003,20,Other,Night Owl,3,8.019446967357139,6,3.649559276804826,2.2874215789871646,96,5.018807875398306,1.690861808280322,1.64,2.67,2.35,7.34,3.83
S00188_D007,20,Other,Night Owl,7,4.350025668183491,9,5.044930286913767,3.0646729917484645,33,6.5853830106574796,1.2094125131954678,1.78,3.62,2.97,4.35,3.52
S00188_D014,20,Other,Night Owl,14,5.437188834711544,3,2.897557273576656,0.7096808015683178,61,6.242688030884559,2.2165742706648106,1.04,-1.03,7.27,5.19,1.36
S00188_D021,20,Other,Night Owl,21,5.974763308639057,5,4.597663302352287,1.8765162322779916,50,5.014303216837737,1.9094367177812104,1.09,1.9,3.11,5.73,3.44
S00188_D030,20,Other,Night Owl,30,4.537663753253044,6,4.303253750699529,3.3258267065451323,22,8.478280072987324,1.9739378730558987,1.39,-0.5,8.98,4.57,0.51
S00188_D045,20,Other,Night Owl,45,7.059305465461125,4,5.5622751400284125,2.976546304338195,41,6.126470907252051,2.426990540316363,0.72,0.3,5.83,6.75,2.09
S00188_D090,20,Other,Night Owl,90,6.099117734114569,10,4.969319090476819,3.5280201678500513,7,4.549310314657954,2.4237733321652257,2.01,7.87,-3.32,6.05,6.66
S00188_D182,20,Other,Night Owl,182,5.202722459824491,8,2.1837060040414302,2.229914561863093,35,3.776447967072,2.530785914831716,3.66,6.75,-2.97,5.11,6.49
S00188_D365,20,Other,Night Owl,365,5.9996553501810075,7,0.8950004062074877,3.268891389824146,57,5.5189038240798265,2.603860730283636,7.82,4.08,1.44,5.71,4.28
S00189_D003,21,Female,Healthy Eater,3,5.843997243696261,4,4.187378368730562,2.2479443469281106,13,6.56880158615447,1.373637952408739,0.96,-1.2,7.77,5.79,1.12
S00189_D007,21,Female,Healthy Eater,7,5.2604766254611315,7,5.708625295037212,2.842048109609762,21,3.051312224351645,1.9930438304910902,1.23,5.94,-2.89,5.23,6.44
S00189_D014,21,Female,Healthy Eater,14,6.96797823484797,5,1.6518594508268243,1.161009647115742,47,5.12275427934118,2.122695945666103,3.03,2.0,3.12,6.64,3.44
S00189_D021,21,Female,Healthy Eater,21,6.057903285094422,7,6.126358759649987,1.0708611584955108,55,5.233892618991874,2.727575470117648,1.14,4.49,0.74,5.78,4.63
S00189_D030,21,Female,Healthy Eater,30,6.592690046660145,5,5.162489994155443,1.22441234505897,49,4.109059409806359,2.3609650773676263,0.97,3.25,0.86,6.29,4.57
S00189_D045,21,Female,Healthy Eater,45,5.192186209107587,3,3.949336544268987,2.599182884747858,22,1.7929915986008602,1.7271742479444199,0.76,2.93,-1.14,5.16,5.57
S00189_D090,21,Female,Healthy Eater,90,5.741764570401209,7,4.108216397269858,3.5288015127572967,47,5.796434799741036,3.2542243859293927,1.7,4.46,1.34,5.53,4.33
S00189_D182,21,Female,Healthy Eater,182,5.628621656013043,5,6.246541130891677,2.986975536754596,36,6.279829744737117,3.9600102521177165,0.8,2.68,3.6,5.49,3.2
S00189_D365,21,Female,Healthy Eater,365,4.377342145084133,8,4.84541808420938,2.9846866737991675,66,3.397580219287036,2.8014842244255385,1.65,7.4,-4.0,4.21,7.0
S00190_D003,25,Other,Sedentary,3,5.5035808723828445,6,4.635676671377364,2.6741618587924507,47,5.138033730045866,1.6134534323560628,1.29,2.48,2.66,5.32,3.67
S00190_D007,25,Other,Sedentary,7,8.041278294175772,9,3.8139391065696766,1.9626556916116518,59,7.638161846492111,1.9229571715881957,2.36,3.28,4.36,7.54,2.82
S00190_D014,25,Other,Sedentary,14,5.174926815721201,7,3.7794173350392732,3.0755824378061756,55,6.643744677480245,2.3163614900482314,1.85,2.67,3.97,4.98,3.01
S00190_D021,25,Other,Sedentary,21,6.66815200193134,7,4.976415131262859,1.6856118259866322,27,7.4883324860352225,2.485612807198236,1.41,2.0,5.49,6.47,2.26
S00190_D030,25,Other,Sedentary,30,7.39523979010189,7,7.680225087006143,2.4936791466404213,60,4.564789972935786,2.093691366274838,0.91,4.53,0.03,6.96,4.98
S00190_D045,25,Other,Sedentary,45,5.58585009467706,4,7.0304426073154085,3.030976006726745,60,4.7087301742585606,2.920932387473038,0.57,2.21,2.5,5.33,3.75
S00190_D090,25,Other,Sedentary,90,5.769994344711774,6,4.690842808061403,2.847256704430363,70,6.0929403682032195,3.3291987927913933,1.28,3.24,2.85,5.44,3.57
S00190_D182,25,Other,Sedentary,182,8.106308371198665,8,2.539130216669928,1.2318715340207504,52,5.452671409026307,2.383925293425033,3.15,4.93,0.52,7.64,4.74
S00190_D365,25,Other,Sedentary,365,6.26304887164634,7,6.311451903300284,2.292223684612886,49,3.9193337209294583,2.652614410395509,1.11,5.73,-1.81,5.99,5.91
S00191_D003,21,Female,Gym Goer,3,5.830254915617344,3,3.5573457455510873,0.0,67,7.582617306339273,1.6022567981363212,0.84,-2.98,10.56,5.51,-0.28
S00191_D007,21,Female,Gym Goer,7,5.5574081345497,4,4.236840510555486,2.2975087581450473,55,7.303136885977686,0.8728255709949545,0.94,-2.43,9.73,5.33,0.13
S00191_D014,21,Female,Gym Goer,14,6.67612923728812,6,5.245853956857826,3.155019195402821,38,7.075847068072142,2.3389858508846517,1.14,1.26,5.82,6.42,2.09
S00191_D021,21,Female,Gym Goer,21,6.044624290763328,4,5.931009596683676,2.976530806611021,64,3.3509276934859944,2.4615564001940466,0.67,3.11,0.24,5.72,4.88
S00191_D030,21,Female,Gym Goer,30,6.33787780010234,7,5.277328360029855,1.1074369028556557,55,5.384004521910947,2.0934290480218354,1.33,3.71,1.67,6.03,4.16
S00191_D045,21,Female,Gym Goer,45,5.943267246287417,7,5.750816527030478,2.8093183188165045,46,1.4516512390689353,2.1063222037179403,1.22,7.65,-6.2,5.72,8.1
S00191_D090,21,Female,Gym Goer,90,9.0,8,1.3697029580576734,2.0757226672570503,46,4.689158185430865,2.277223177830879,5.84,5.59,-0.9,8.47,5.45
S00191_D182,21,Female,Gym Goer,182,4.990591098461422,8,2.9810389795817684,2.0496821385826367,11,6.771935063117803,1.7528809695132779,2.68,2.98,3.79,5.04,3.1
S00191_D365,21,Female,Gym Goer,365,5.471773736772956,5,1.5866994411776836,2.6014468332031795,37,1.9056916620121553,2.130419987843913,3.15,5.22,-3.31,5.34,6.66
S00192_D003,24,Male,Gym Goer,3,7.0622372095697115,5,3.9379674993500924,2.1293918861483077,9,4.236863286015828,1.3028024732164711,1.27,2.07,2.17,6.91,3.92
S00192_D007,24,Male,Gym Goer,7,7.904117454080582,7,4.987096577907165,3.591773470828377,71,3.439175129539469,0.9989995596948825,1.4,4.56,-1.12,7.36,5.56
S00192_D014,24,Male,Gym Goer,14,5.46687692518066,2,5.886723931722006,1.1639991478171707,65,8.17054180028777,1.5106491904603825,0.34,-4.66,12.83,5.2,-1.42
S00192_D021,24,Male,Gym Goer,21,7.824921601244212,6,6.6254389622448455,2.4914313327273643,72,4.107619122174362,2.2566496853993825,0.91,4.15,-0.04,7.28,5.02
S00192_D030,24,Male,Gym Goer,30,5.1736255246035014,6,6.371227081155595,1.893903865254251,46,3.839382444130702,2.282813763923851,0.94,4.44,-0.6,5.03,5.3
S00192_D045,24,Male,Gym Goer,45,5.61423890714056,4,6.42021417337169,3.5554214164455837,47,2.3841190227256224,2.1904247735945352,0.62,3.81,-1.43,5.42,5.71
S00192_D090,24,Male,Gym Goer,90,7.271484035151005,8,3.599680310698265,2.574128987949219,59,5.938822882402894,2.743188732682697,2.22,4.8,1.14,6.85,4.43
S00192_D182,24,Male,Gym Goer,182,5.8163055096327945,8,1.360518279519047,2.0397509581727697,5,3.1429872177070535,2.914295539772807,5.88,7.77,-4.63,5.81,7.31
S00192_D365,24,Male,Gym Goer,365,5.3740682142074165,5,4.714625850678264,4.320835638441981,12,1.3423097878004473,2.4646487828142196,1.06,6.12,-4.78,5.38,7.39
S00193_D003,21,Other,Healthy Eater,3,6.263948289151388,4,5.284519776789812,3.9824366921399985,52,8.071483456848608,1.534942311506463,0.76,-2.54,10.61,5.98,-0.31
S00193_D007,21,Other,Healthy Eater,7,6.639998556045279,5,2.2293694743477994,2.1425205425568152,78,8.450550050677023,1.504477172674877,2.24,-1.95,10.4,6.19,-0.2
S00193_D014,21,Other,Healthy Eater,14,5.197573507132221,4,3.285169421337261,1.3920003698653196,65,3.3764549032538906,2.3511014034544466,1.22,2.97,0.41,4.95,4.8
S00193_D021,21,Other,Healthy Eater,21,9.0,6,2.677267318326655,3.645310802703426,44,5.835836594740644,2.4645948052998112,2.24,2.63,3.21,8.48,3.4
S00193_D030,21,Other,Healthy Eater,30,6.2490205914770245,7,7.042428020198578,3.6993680452593933,42,8.098163700130526,3.2815992285425466,0.99,2.18,5.92,6.01,2.04
S00193_D045,21,Other,Healthy Eater,45,9.0,7,5.707242472365445,2.98849777329289,35,6.9174770642508125,2.6334520336485605,1.23,2.72,4.2,8.52,2.9
S00193_D090,21,Other,Healthy Eater,90,6.396861339966749,10,3.529781652491447,1.05251222208824,43,5.384289595912325,1.8017794377034206,2.83,6.42,-1.04,6.14,5.52
S00193_D182,21,Other,Healthy Eater,182,5.729799465750589,9,2.816718568993566,2.436439169849295,39,3.7707815373873492,2.2505390862679397,3.2,7.48,-3.71,5.56,6.85
S00193_D365,21,Other,Healthy Eater,365,4.510711894786264,9,2.887623108978249,1.9437019532192716,61,3.4570498986649856,3.21893360025457,3.12,8.76,-5.3,4.35,7.65
S00194_D003,24,Female,Non-Smoker,3,6.229225243887551,6,2.473694580950566,0.9109186070660578,64,8.802144764893264,0.8370035258111775,2.43,-1.97,10.77,5.89,-0.39
S00194_D007,24,Female,Non-Smoker,7,6.622504477241743,10,4.983356607914679,0.333077345841573,17,5.510991510606257,1.9858096571441635,2.01,6.47,-0.96,6.48,5.48
S00194_D014,24,Female,Non-Smoker,14,5.903753896768927,4,6.428774021482223,2.8795553291373723,72,6.594287951713911,2.3534880850653974,0.62,-0.24,6.83,5.55,1.58
S00194_D021,24,Female,Non-Smoker,21,6.679198238709776,6,5.669431092466079,3.5620625750063626,43,5.041986768155535,2.024004571996254,1.06,2.98,2.06,6.4,3.97
S00194_D030,24,Female,Non-Smoker,30,5.882363632120124,7,2.3743830799262637,2.3686802868825594,5,5.666951074400726,2.246122382793495,2.95,3.58,2.09,5.87,3.96
S00194_D045,24,Female,Non-Smoker,45,7.064585068684876,5,5.717509418596581,3.331678529629393,52,3.178971532252001,3.0867497542927342,0.87,4.91,-1.73,6.7,5.87
S00194_D090,24,Female,Non-Smoker,90,5.942173494095607,8,4.668641189235823,3.8032685387020035,83,4.313107086319483,3.133170518130139,1.71,6.82,-2.51,5.53,6.25
S00194_D182,24,Female,Non-Smoker,182,6.68204906599054,8,3.963682383841909,4.987986725607692,54,2.055692822663384,2.5246701988438,2.02,8.47,-6.41,6.34,8.21
S00194_D365,24,Female,Non-Smoker,365,4.804457676771543,7,4.444966084478413,2.8921803533518418,52,4.962198030339319,3.8858855335506104,1.57,5.92,-0.96,4.66,5.48
S00195_D003,21,Male,Non-Smoker,3,6.522433928567311,3,6.71515686632618,1.974056436172976,66,6.40425359131072,1.788594457256054,0.45,-1.62,8.02,6.14,0.99
S00195_D007,21,Male,Non-Smoker,7,7.197817908476274,7,4.329463831780508,2.7206823204208477,33,5.45932707883905,1.0398891996879465,1.62,2.58,2.88,6.91,3.56
S00195_D014,21,Male,Non-Smoker,14,7.069874076074344,8,1.9999491134956235,2.0482645517657114,69,6.9819794138285545,1.188872937485514,4.0,2.21,4.77,6.62,2.61
S00195_D021,21,Male,Non-Smoker,21,6.651467865569316,10,5.100855533509141,1.8942857209370598,59,6.697976042013094,1.909084262027312,1.96,5.21,1.49,6.29,4.26
S00195_D030,21,Male,Non-Smoker,30,6.270816863309234,8,4.7895667622958085,3.103727978909829,42,6.729155354823429,2.187509890904459,1.67,3.46,3.27,6.03,3.37
S00195_D045,21,Male,Non-Smoker,45,9.0,2,5.209741942593907,2.6567743845025165,26,6.679087025173878,1.738849107317195,0.38,-2.94,9.62,8.57,0.19
S00195_D090,21,Male,Non-Smoker,90,5.598890094575773,6,1.4624283460999132,4.527275458273951,12,1.2385381617244708,2.8779399232377925,4.1,7.64,-6.4,5.58,8.2
S00195_D182,21,Male,Non-Smoker,182,6.103355679096971,5,2.872387132078681,2.8155344555702237,80,3.4454060070841255,1.849472477587664,1.74,3.4,0.05,5.69,4.98
S00195_D365,21,Male,Non-Smoker,365,7.953686138485549,8,3.959012343716024,4.503621532674748,57,1.601406366895409,2.982087502785246,2.02,9.38,-7.78,7.47,8.89
S00196_D003,25,Male,Energy Drink Addict,3,7.872094455034714,6,5.340780110719741,1.673745826357909,71,9.090754543955011,1.5215334915993457,1.12,-1.57,10.66,7.33,-0.33
S00196_D007,25,Male,Energy Drink Addict,7,6.6912870646845635,3,3.970959990461193,1.0321806086251617,59,5.5944235578090415,1.6444694976053083,0.76,-0.95,6.54,6.33,1.73
S00196_D014,25,Male,Energy Drink Addict,14,5.41560157383121,7,3.4699769530094398,2.845389600927127,55,3.2002658720565957,2.0183958294367934,2.02,5.82,-2.62,5.2,6.31
S00196_D021,25,Male,Energy Drink Addict,21,7.380431502925111,6,4.827798508113195,1.7945775130572408,68,7.268214347779564,3.3593334512069237,1.24,2.09,5.18,6.9,2.41
S00196_D030,25,Male,Energy Drink Addict,30,6.58238352640394,10,5.260138988038468,3.0528917906390864,12,4.142262995144299,2.2530642271575276,1.9,8.11,-3.97,6.46,6.98
S00196_D045,25,Male,Energy Drink Addict,45,6.208326925532828,5,5.36147265085346,2.432819459246321,67,4.160461469799284,1.906111789175935,0.93,2.75,1.41,5.85,4.29
S00196_D090,25,Male,Energy Drink Addict,90,6.560759918496771,7,4.247666565197969,3.341564309810969,52,3.892834660853167,1.8411154917921473,1.65,4.95,-1.06,6.24,5.53
S00196_D182,25,Male,Energy Drink Addict,182,5.7845594505186195,9,6.909407179528747,2.7839980880853794,46,7.300353735606775,2.9804065917505747,1.3,4.68,2.62,5.58,3.69
S00196_D365,25,Male,Energy Drink Addict,365,6.835063324233487,5,3.106082810838567,1.3159693547135718,47,3.6425111813461273,3.109596319344697,1.61,4.47,-0.83,6.52,5.41
S00197_D003,22,Female,Athlete,3,5.01585778544867,5,1.8218971768658236,3.234151291624653,47,4.04016199579014,0.9963428781045863,2.74,1.96,2.08,4.88,3.96
S00197_D007,22,Female,Athlete,7,6.654875286624758,4,4.4637049826402695,0.0,54,4.715301742296273,1.9282270022898524,0.9,1.21,3.51,6.32,3.25
S00197_D014,22,Female,Athlete,14,5.977572424419015,5,5.677278481859208,3.2900641202356677,68,6.640661566817599,1.2063549442171324,0.88,-0.43,7.07,5.64,1.46
S00197_D021,22,Female,Athlete,21,8.638662174855755,4,4.263243445923881,3.5006245883335776,52,7.681717129585097,2.520848029320838,0.94,-1.16,8.84,8.11,0.58
S00197_D030,22,Female,Athlete,30,5.662792590608521,6,4.120825918147514,3.444032384032271,56,3.7404865937165064,2.1561854600168484,1.46,4.42,-0.68,5.42,5.34
S00197_D045,22,Female,Athlete,45,7.0593434596649,7,4.927684506193746,2.968097993302909,58,4.964563580202879,2.3552211727138865,1.42,4.39,0.57,6.66,4.71
S00197_D090,22,Female,Athlete,90,5.489294720719898,7,2.813407700868549,2.7687767515016866,88,2.4531914625659845,2.3592214483357883,2.49,6.91,-4.46,5.1,7.23
S00197_D182,22,Female,Athlete,182,6.48072074375693,5,4.431389347703792,3.0902986345665306,33,1.0,2.7290032089061684,1.13,6.73,-5.73,6.27,7.86
S00197_D365,22,Female,Athlete,365,7.088539533643022,5,3.166280113645674,4.899394144517485,12,4.9082382544412075,2.277544430081629,1.58,2.37,2.54,6.92,3.73
S00198_D003,23,Female,Occasional Drinker,3,5.94472716021539,6,7.06597721230821,3.0326569058118236,20,6.815116542015517,1.8801872220305182,0.85,1.07,5.75,5.85,2.13
S00198_D007,23,Female,Occasional Drinker,7,5.580391181914599,6,4.454758272643731,1.1537286809684633,34,6.9434233949370014,1.2384582675330154,1.35,0.3,6.64,5.45,1.68
S00198_D014,23,Female,Occasional Drinker,14,5.29999045808023,7,2.023078909215201,2.4022619367220606,49,7.274690957462659,2.023124918934956,3.46,1.75,5.52,5.12,2.24
S00198_D021,23,Female,Occasional Drinker,21,5.824702346150541,8,4.856462639739953,3.487706352250464,39,6.192347877269748,2.1722253862234524,1.65,3.98,2.21,5.65,3.89
S00198_D030,23,Female,Occasional Drinker,30,6.418392234674329,7,5.218290173710204,3.029721305826373,88,6.663420074467211,2.330383491953229,1.34,2.67,3.99,5.94,3.0
S00198_D045,23,Female,Occasional Drinker,45,5.784991107054645,5,4.713942711646676,2.2457567181547926,63,2.2859444675171843,2.1345956292676393,1.06,4.85,-2.56,5.49,6.28
S00198_D090,23,Female,Occasional Drinker,90,6.9455516207972625,7,4.8761176138645785,1.5178422917638836,48,6.402424876625952,2.9174283629595785,1.44,3.52,2.88,6.61,3.56
S00198_D182,23,Female,Occasional Drinker,182,6.845048816815358,10,2.4516607680267515,3.1468963240792722,0,5.275661404546777,2.313245943013345,4.08,7.04,-1.76,6.76,5.88
S00198_D365,23,Female,Occasional Drinker,365,5.552907583824633,6,3.200499353869973,3.580244083225245,3,4.3848588503612556,3.54411327063686,1.87,5.16,-0.78,5.58,5.39
S00199_D003,19,Female,Early Riser,3,7.304115662844325,7,3.8944037377326,3.032983436888278,45,6.343726985087761,0.6362347741609631,1.8,1.29,5.05,6.95,2.47
S00199_D007,19,Female,Early Riser,7,6.506243227245088,6,3.6097609339034156,2.96280010103632,34,4.561330675553304,1.8378210139898798,1.66,3.28,1.28,6.29,4.36
S00199_D014,19,Female,Early Riser,14,8.09714913964525,3,6.005498779225352,2.4322827294295437,41,7.028506765794425,1.772032615718126,0.5,-2.26,9.29,7.68,0.36
S00199_D021,19,Female,Early Riser,21,6.271616602518936,4,4.742354634773877,1.9388559817986146,42,4.183054411570316,1.1767991735612409,0.84,0.99,3.19,6.03,3.4
S00199_D030,19,Female,Early Riser,30,7.631331429028609,6,2.9622235280528213,3.0854846472576796,29,3.548310950074009,2.00058190946554,2.03,4.45,-0.9,7.32,5.45
S00199_D045,19,Female,Early Riser,45,7.052187447284755,8,4.050030176605924,3.2039931918155027,50,6.767504943150945,2.3490867704053455,1.98,3.58,3.19,6.7,3.41
S00199_D090,19,Female,Early Riser,90,5.815343948159148,4,2.8639286623160647,2.170668292023674,32,4.518470294653345,3.0030312883530654,1.4,2.48,2.04,5.67,3.98
S00199_D182,19,Female,Early Riser,182,7.829712213290941,10,5.118598570641813,3.9421331200440264,20,3.1216715744176495,2.7893106141182615,1.95,9.67,-6.55,7.55,8.27
S00199_D365,19,Female,Early Riser,365,6.607436361448811,10,4.7457000190348175,4.436458098768176,101,1.3622626387322292,3.3268499559311215,2.11,11.96,-10.6,6.04,10.3
S00200_D003,22,Female,Yoga Enthusiast,3,6.115467426950936,10,3.359753830531471,3.139284378166451,34,4.660335281616055,1.5312031109360382,2.98,6.87,-2.21,5.93,6.1
S00200_D007,22,Female,Yoga Enthusiast,7,5.843847938693376,5,6.874441698638767,4.469118179857073,30,5.4348269389005575,1.4820736187978174,0.73,1.05,4.38,5.71,2.81
S00200_D014,22,Female,Yoga Enthusiast,14,6.5788990575303545,5,5.765609587073326,3.4407189579061077,60,6.318727906262952,0.9944264445769464,0.87,-0.32,6.64,6.22,1.68
S00200_D021,22,Female,Yoga Enthusiast,21,6.277211754427783,7,4.481222136065488,2.357664702902346,54,5.50353453684442,2.1569326429216815,1.56,3.65,1.85,5.98,4.07
S00200_D030,22,Female,Yoga Enthusiast,30,5.117895871299738,8,3.5155326827338302,4.451006716102308,52,7.398611429397299,2.0113292441870354,2.28,2.61,4.79,4.95,2.61
S00200_D045,22,Female,Yoga Enthusiast,45,5.9977576949920355,6,4.399668393652223,2.281406534282746,61,4.019059857315249,2.057212312034922,1.36,4.04,-0.02,5.69,5.01
S00200_D090,22,Female,Yoga Enthusiast,90,5.770431786805808,8,4.079812395610801,3.2995238761591112,66,6.303363333275017,2.918786042851202,1.96,4.62,1.68,5.46,4.16
S00200_D182,22,Female,Yoga Enthusiast,182,6.681158017163558,4,4.176459583179778,4.381354923307301,57,7.917181823502969,2.5475350350615003,0.96,-1.37,9.29,6.33,0.36
S00200_D365,22,Female,Yoga Enthusiast,365,5.1260216851430265,5,2.339465885280089,3.8953069733402783,10,1.0867383246910083,4.0480873427851565,2.14,7.96,-6.87,5.16,8.44
S00201_D003,22,Female,Athlete,3,6.33765550428203,8,2.9160936675435245,1.52244485972632,42,8.015275527486384,2.1328321570506397,2.74,2.12,5.9,6.09,2.05
S00201_D007,22,Female,Athlete,7,6.55642045421144,5,5.164188049674827,0.03657805504211176,48,9.684688507561223,1.777643579207123,0.97,-2.91,12.59,6.26,-1.3
S00201_D014,22,Female,Athlete,14,4.359748810082719,8,3.910087720418345,3.3156560606251615,83,7.4898447855103525,1.4986306967439984,2.05,2.01,5.48,4.11,2.26
S00201_D021,22,Female,Athlete,21,6.762746473076056,2,3.0202645971240423,4.423483320372872,8,5.5565493893821625,2.0163189251250686,0.66,-1.54,7.1,6.65,1.45
S00201_D030,22,Female,Athlete,30,5.732649230307166,3,6.591577544858809,4.246889360696368,38,7.422368044371786,2.3996055031953523,0.46,-2.02,9.44,5.57,0.28
S00201_D045,22,Female,Athlete,45,6.335323611980065,7,4.917374337191461,2.2572906552382106,32,4.406051059392997,2.2817349617498484,1.42,4.88,-0.47,6.14,5.24
S00201_D090,22,Female,Athlete,90,5.148686003533905,9,4.210666535130035,2.727717142928156,24,5.827903360356341,1.5803985496969093,2.14,4.75,1.08,5.11,4.46
S00201_D182,22,Female,Athlete,182,5.72323914009625,4,6.050800390701825,2.9545558249357264,80,3.2866563762653005,2.69317711476725,0.66,3.41,-0.12,5.35,5.06
S00201_D365,22,Female,Athlete,365,5.993797164726526,10,5.813385093458923,2.1177701620210723,32,4.4120537055378115,2.0991999043859715,1.72,7.69,-3.28,5.83,6.64
S00202_D003,20,Female,Athlete,3,6.005590906964067,5,4.309089459847791,1.9297147475141148,76,7.6215834082528495,0.9377394656600578,1.16,-1.68,9.3,5.63,0.35
S00202_D007,20,Female,Athlete,7,6.4609391542437615,5,5.364332263315156,1.1450937159014902,70,8.901777968297651,2.048194439912879,0.93,-1.85,10.75,6.06,-0.38
